HCPCS Code,HCPCS Description,HCPCS Drug Indicator,Place of Service,Number of Providers,Number of Services,Number of Unique Beneficiary/Provider Interactions,Number of Distinct Medicare Beneficiary/Per Day Services,Average Submitted Charge Amount,Average Medicare Allowed Amount,Average Medicare Payment Amount,Average Medicare Standardized Payment Amount
43237 ,"Ultrasound examination of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,14,18,18,18,598.25,203.77,159.75,159.64
43238 ,Ultrasound guided needle aspiration or biopsies of esophagus using an endoscope ,N ,F ,976,7903,7696,7903,959.45,246.20,190.84,193.87
43238 ,Ultrasound guided needle aspiration or biopsies of esophagus using an endoscope ,N ,O ,12,15,15,15,1228.27,241.91,181.27,184.39
43239 ,"Biopsy of the esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,22907,1864448,1793523,1864345,1092.05,173.07,132.76,135.18
43239 ,"Biopsy of the esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,2958,52796,50739,52796,966.88,391.95,300.66,288.36
43240 ,"Drainage of cyst of the esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,292,566,509,566,1302.96,403.40,311.03,318.05
43241 ,Insertion of catheter or tube in esophagus stomach and/or upper small bowel using an endoscope ,N ,F ,1796,3649,3447,3649,764.72,137.85,106.55,109.14
43242 ,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,1470,26561,25636,26561,1303.07,280.94,216.95,217.51
43242 ,"Ultrasound guided needle aspiration or biopsy of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,34,50,50,50,1042.32,271.13,208.69,214.28
43243 ,Injection of dilated veins of stomach and/or esophagus using an endoscope ,N ,F ,785,1449,1334,1448,830.45,249.99,193.62,194.83
43244 ,Tying of dilated veins of stomach and/or esophagus using an endoscope ,N ,F ,6442,21264,16566,21264,997.88,284.64,217.29,223.66
43244 ,Tying of dilated veins of stomach and/or esophagus using an endoscope ,N ,O ,43,57,53,57,797.19,262.00,198.26,206.88
43245 ,Dilation of stomach outlet using an endoscope ,N ,F ,5659,17022,14255,17021,1003.97,230.13,176.19,183.18
43245 ,Dilation of stomach outlet using an endoscope ,N ,O ,93,168,151,168,990.37,580.06,440.15,484.68
43246 ,Insertion of stomach tube using an endoscope ,N ,F ,15855,99390,95777,99373,934.74,204.96,159.46,158.96
43246 ,Insertion of stomach tube using an endoscope ,N ,O ,147,185,181,185,802.12,209.89,158.39,162.60
43247 ,"Removal of foreign bodies of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,10561,29423,28175,29421,834.93,189.43,144.59,148.13
43247 ,"Removal of foreign bodies of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,159,201,198,201,873.07,375.71,285.39,300.99
43248 ,Insertion of guide wire with dilation of esophagus using an endoscope ,N ,F ,7819,149612,135750,149606,1024.01,222.75,170.79,178.42
43248 ,Insertion of guide wire with dilation of esophagus using an endoscope ,N ,O ,289,1480,1379,1480,875.69,383.94,291.73,315.97
43249 ,Balloon dilation of esophagus using an endoscope ,N ,F ,11730,126406,111090,126401,1063.47,238.64,182.76,190.66
43249 ,Balloon dilation of esophagus using an endoscope ,N ,O ,328,1643,1485,1643,1291.00,947.38,727.33,855.64
43250 ,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,1835,6049,5899,6049,1115.80,242.47,186.72,189.96
43250 ,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,55,185,175,185,1034.22,422.86,329.38,326.88
43251 ,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,9253,37318,36154,37317,1169.77,279.89,215.55,219.21
43251 ,"Removal of polyps or growths of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,300,1197,1161,1197,1139.66,541.77,420.77,390.77
43252 ,"Microscopic examination of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,142,1052,862,1052,1112.56,129.86,100.33,101.65
43253 ,"Injection of diagnostic or therapeutic substances or markers in esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,453,1481,1391,1480,1117.09,284.39,219.26,224.16
43254 ,"Removal of tissue lining of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,964,3730,3358,3728,1059.56,299.05,230.12,231.93
43255 ,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,11499,58187,53671,58048,966.26,218.53,169.48,171.89
43255 ,"Control of bleeding of esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,109,207,194,205,937.55,385.42,295.62,300.78
43257 ,Heat delivery to muscle at esophagus and/or stomach to treat gastric reflux using an endoscope ,N ,F ,131,316,285,316,1175.04,325.01,248.77,249.68
43259 ,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope ",N ,F ,1658,37702,36836,37695,1105.71,252.35,193.71,195.18
43259 ,"Ultrasound examination of esophagus, stomach and/or upper small bowel using an endoscope ",N ,O ,38,54,53,54,832.81,245.64,189.10,187.26
43260 ,"Diagnostic examination of gallbladder and pancreatic, liver, and bile ducts using an endoscope ",N ,F ,3080,7037,6885,7036,1085.68,329.95,256.05,276.08
43260 ,"Diagnostic examination of gallbladder and pancreatic, liver, and bile ducts using an endoscope ",N ,O ,17,20,20,20,1024.14,315.84,233.32,251.36
43261 ,"Biopsy of gallbladder, pancreatic, liver, and bile ducts using an endoscope ",N ,F ,2396,7661,7114,7661,1195.73,54.09,41.97,43.05
43261 ,"Biopsy of gallbladder, pancreatic, liver, and bile ducts using an endoscope ",N ,O ,12,43,28,43,579.68,279.43,219.07,231.71
43262 ,Incision of pancreatic outlet muscle using an endoscope ,N ,F ,5173,33576,32840,33477,1410.29,106.54,82.74,88.10
43262 ,Incision of pancreatic outlet muscle using an endoscope ,N ,O ,38,43,41,42,1360.49,99.29,59.41,87.89
43263 ,Pressure measurement of pancreatic or bile duct using an endoscope ,N ,F ,107,260,257,260,1220.01,95.23,74.21,77.56
43264 ,Removal of stone from bile or pancreatic duct using an endoscope ,N ,F ,5372,48117,42592,48112,1621.24,225.11,174.85,198.85
43264 ,Removal of stone from bile or pancreatic duct using an endoscope ,N ,O ,50,55,55,55,1676.00,208.94,163.75,179.91
43265 ,Destruction of stone in bile or pancreatic duct using an endoscope ,N ,F ,1133,2672,2432,2672,1759.66,305.69,237.96,253.62
43266 ,"Placement of stent in esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,1833,4787,4268,4780,855.46,231.77,180.19,180.88
43270 ,"Destruction of growths on esophagus, stomach, and/or upper small bowel using an endoscope ",N ,F ,4536,19819,16089,19819,1339.91,271.57,208.54,213.64
43270 ,"Destruction of growths on esophagus, stomach, and/or upper small bowel using an endoscope ",N ,O ,60,107,100,107,1372.05,759.85,593.34,606.42
43273 ,Examination of common bile and/or pancreatic ducts using an endoscope ,N ,F ,1040,5922,5113,5922,441.52,128.82,100.45,100.99
43274 ,Placement of stent pancreatic or bile duct using an endoscope ,N ,F ,4795,38876,33286,35593,1532.54,466.89,363.08,364.69
43274 ,Placement of stent pancreatic or bile duct using an endoscope ,N ,O ,41,52,47,47,1581.35,467.96,360.54,357.82
43275 ,Removal of foreign body or stent from pancreatic or bile duct using an endoscope ,N ,F ,2876,12210,11805,12204,1320.52,362.86,280.77,287.33
43275 ,Removal of foreign body or stent from pancreatic or bile duct using an endoscope ,N ,O ,28,30,30,30,1190.54,387.13,299.67,299.44
43276 ,Replacement of stent pancreatic or bile duct using an endoscope ,N ,F ,2368,12240,8648,10853,1656.27,484.87,376.15,376.27
43276 ,Replacement of stent pancreatic or bile duct using an endoscope ,N ,O ,21,26,25,26,1324.83,512.08,394.54,403.85
43277 ,Balloon dilation of pancreatic or bile duct using an endoscope ,N ,F ,1844,6164,5546,5994,1259.26,303.66,235.63,240.84
43278 ,"Destruction of mass on gallbladder, pancreatic, liver, and bile ducts using an endoscope ",N ,F ,262,463,397,463,1592.55,254.35,198.01,200.78
43279 ,Repair of muscle to lower esophagus and stomach using an endoscope ,N ,F ,729,1217,1214,1217,3715.81,950.02,732.62,757.83
43280 ,Repair of muscle at esophagus and stomach using an endoscope ,N ,F ,2187,4379,4361,4378,3015.92,835.00,642.25,677.24
43280 ,Repair of muscle at esophagus and stomach using an endoscope ,N ,O ,13,13,13,13,2599.92,854.89,670.23,673.15
43281 ,Repair of hernia of muscle at esophagus and stomach using an endoscope ,N ,F ,3940,13316,13256,13305,4373.93,1144.05,884.56,914.60
43281 ,Repair of hernia of muscle at esophagus and stomach using an endoscope ,N ,O ,23,25,25,25,3735.51,1149.05,900.86,933.51
43282 ,Repair of hernia of muscle at esophagus and stomach with implantation of mesh using an endoscope ,N ,F ,2401,7168,7148,7160,4559.32,1357.68,1052.86,1081.02
43282 ,Repair of hernia of muscle at esophagus and stomach with implantation of mesh using an endoscope ,N ,O ,22,37,37,37,3883.17,1165.15,910.36,941.17
43283 ,Lengthening of esophagus using an endoscope ,N ,F ,244,508,507,508,537.83,134.70,105.14,107.38
43289 ,Esophagus procedure using an endoscope ,N ,F ,397,958,952,957,6669.18,1276.58,996.64,996.64
43300 ,Repair and reconstruction of defect of esophagus ,N ,F ,42,47,46,47,2129.29,375.94,295.45,292.25
43305 ,Repair of esophageal defect with repair of abnormal drainage tract ,N ,F ,65,78,71,78,3819.66,879.12,688.83,687.97
43310 ,Repair of esophageal defect with repair of abnormal drainage tract ,N ,F ,64,69,69,69,4501.00,1113.25,873.16,879.00
43312 ,Repair of esophageal defect with repair of abnormal drainage tract ,N ,F ,28,30,29,30,4953.46,1048.83,824.11,885.09
43320 ,Repair of muscle at lower esophagus and stomach ,N ,F ,33,33,33,33,4239.80,1081.37,849.62,865.13
43325 ,Repair of muscle at lower esophagus and stomach ,N ,F ,62,86,86,86,2897.42,939.94,711.37,775.58
43327 ,Repair of muscle at lower esophagus and stomach ,N ,F ,231,266,266,266,2088.09,556.43,428.24,452.84
43328 ,Repair of muscle at lower esophagus and stomach ,N ,F ,61,72,72,72,3043.53,696.37,534.29,571.35
43330 ,Repair of esophagus ,N ,F ,50,60,59,60,3777.06,999.14,758.63,799.95
43331 ,Repair of esophagus ,N ,F ,57,63,63,63,3725.04,1086.52,838.76,881.84
43332 ,Repair of paraesophageal hernia ,N ,F ,1135,1601,1596,1599,2855.19,830.69,647.01,669.17
43333 ,Repair of paraesophageal hernia with mesh implant ,N ,F ,323,391,390,391,3065.30,974.98,758.54,779.58
43334 ,Repair of paraesophageal hernia ,N ,F ,198,290,289,290,3622.05,985.54,764.91,783.59
43335 ,Repair of paraesophageal hernia with mesh implant ,N ,F ,62,83,83,83,3317.39,910.89,713.13,738.47
43336 ,Repair of paraesophageal hernia ,N ,F ,97,118,118,118,3361.30,1163.98,912.21,952.13
43337 ,Repair of paraesophageal hernia with mesh implant ,N ,F ,33,33,33,33,4083.59,1105.04,862.86,901.23
43338 ,Lengthening of esophagus ,N ,F ,83,153,153,153,444.04,100.70,77.99,81.06
43340 ,Partial removal of esophagus and stomach ,N ,F ,30,30,30,30,3775.84,1023.24,798.02,807.02
43352 ,Relocation of esophagus ,N ,F ,40,45,43,45,2432.75,768.68,590.75,627.94
43360 ,Repositioning of remnant stomach to esophagus ,N ,F ,26,29,29,29,5603.47,1958.22,1505.68,1644.33
43361 ,Repositioning of remnant stomach to esophagus ,N ,F ,29,32,32,32,8600.93,1926.82,1520.14,1509.85
43405 ,Tying or stapling of perforation at junction of esophagus and stomach ,N ,F ,22,23,23,23,3268.68,1172.16,887.85,991.68
43410 ,Suture of wound or injury to esophagus ,N ,F ,69,76,71,76,2552.26,810.05,635.83,651.35
43415 ,Suture of wound or injury to esophagus ,N ,F ,264,274,273,274,4987.42,2013.68,1565.20,1613.44
43420 ,Repair of abnormal drainage tract of esophagus ,N ,F ,34,38,37,38,2735.55,884.48,693.23,676.86
43425 ,Repair of abnormal drainage tract of esophagus ,N ,F ,41,42,42,42,3274.44,1040.17,806.48,829.02
43450 ,Dilation of esophagus ,N ,F ,4664,102794,97345,102792,608.89,124.80,96.62,102.37
43450 ,Dilation of esophagus ,N ,O ,255,1268,1079,1268,410.58,128.10,97.42,103.29
43453 ,Dilation of esophagus ,N ,F ,447,2755,2521,2755,650.86,138.72,107.39,112.51
43453 ,Dilation of esophagus ,N ,O ,27,141,118,141,901.48,563.76,435.56,765.01
43460 ,Control of esophageal bleeding ,N ,F ,39,45,44,45,732.93,222.46,172.93,172.56
43496 ,Relocation of upper small bowel ,N ,F ,21,25,25,25,8577.22,1416.16,1118.47,1118.47
43499 ,Esophagus procedure ,N ,F ,260,656,604,654,4014.74,847.65,658.24,658.23
43500 ,Removal of foreign body from stomach ,N ,F ,306,331,329,331,2177.26,540.26,421.18,434.47
43501 ,Suture of bleeding stomach ulcer ,N ,F ,433,459,457,459,3027.81,1069.00,834.82,860.72
43502 ,Suture of stomach laceration ,N ,F ,24,24,24,24,4338.87,1257.94,979.80,1007.73
43510 ,Insertion of permanent stomach tube with dilation of esophagus ,N ,F ,10,12,12,12,1887.61,894.19,701.04,722.87
43520 ,Severing of muscle at stomach outlet to upper small bowel ,N ,F ,129,177,177,177,2488.33,325.06,253.74,262.11
43605 ,Biopsy of stomach ,N ,F ,196,261,260,261,2165.28,558.66,430.84,448.57
43610 ,Removal of stomach ulcer or growth ,N ,F ,927,1054,1041,1043,2570.49,671.69,521.65,536.09
43611 ,Removal of malignant growth of stomach ,N ,F ,702,839,832,833,3268.58,844.10,656.72,664.96
43620 ,Removal of stomach with upper small bowel attachment to esophagus ,N ,F ,120,122,122,122,4982.95,1404.93,1086.69,1150.29
43621 ,Removal of stomach with lower small bowel attachment to esophagus ,N ,F ,467,577,574,577,6577.70,1815.34,1412.56,1426.65
43622 ,Removal of stomach with intestinal pouch attachment to esophagus ,N ,F ,60,62,62,62,5767.67,1987.34,1557.65,1500.13
43631 ,Partial removal of stomach ,N ,F ,826,970,967,970,3774.05,1071.00,832.80,862.08
43632 ,Partial removal of stomach ,N ,F ,1395,1713,1709,1713,5024.72,1645.74,1283.36,1299.02
43633 ,Removal of end portion of stomach with attachment to small bowel ,N ,F ,1156,1439,1438,1439,4955.99,1532.29,1195.79,1210.84
43634 ,Partial removal of stomach ,N ,F ,47,51,51,51,6614.94,1847.90,1448.09,1496.89
43635 ,Partial removal of stomach with severing of vagus nerve ,N ,F ,254,276,276,276,557.33,92.57,72.51,74.44
43640 ,Severing of vagus nerve to stomach ,N ,F ,190,197,197,197,2686.53,781.42,603.17,626.99
43641 ,Repair of stomach outlet muscle and severing of vagus nerve ,N ,F ,11,15,15,15,3753.40,744.30,583.53,568.95
43644 ,Bypass operation of stomach using an endoscope ,N ,F ,1587,7918,7904,7904,5522.63,1236.32,957.17,995.19
43644 ,Bypass operation of stomach using an endoscope ,N ,O ,14,14,14,14,7346.84,1125.84,876.02,894.96
43645 ,Bypass operation of stomach with reconstruction of small bowel using an endoscope ,N ,F ,108,386,385,385,5391.44,1383.53,1077.40,1091.66
43647 ,Implantation or replacement of neurostimulator electrodes in upper stomach using an endoscope ,N ,F ,83,189,189,189,2218.79,610.39,477.22,477.22
43648 ,Revision or removal of neurostimulator electrodes in upper stomach using an endoscope ,N ,F ,29,33,33,33,2311.15,417.46,316.99,316.99
43651 ,Incision of vagus nerves in stomach using an endoscope ,N ,F ,40,44,44,44,1864.71,305.04,220.86,253.33
43652 ,Incision of vagus nerves of stomach using an endoscope ,N ,F ,21,29,29,29,2699.43,415.76,303.83,372.99
43653 ,Creation of stomach feeding tube using an endoscope ,N ,F ,1238,1809,1782,1805,1896.29,478.79,371.42,384.27
43659 ,Stomach procedure using an endoscope ,N ,F ,1638,3117,3072,3094,4403.23,1069.07,834.81,834.81
43659 ,Stomach procedure using an endoscope ,N ,O ,27,236,164,236,554.26,92.72,70.03,70.03
43752 ,Insertion of nasal or oral stomach tube using fluoroscopic guidance ,N ,F ,5640,11080,10660,11061,203.69,41.47,32.15,33.34
43752 ,Insertion of nasal or oral stomach tube using fluoroscopic guidance ,N ,O ,17,54,46,52,200.03,42.33,33.02,32.74
43753 ,Insertion of stomach tube and aspirations of gastric contents ,N ,F ,1589,2805,2729,2803,128.09,22.55,17.55,17.32
43753 ,Insertion of stomach tube and aspirations of gastric contents ,N ,O ,16,17,17,17,97.51,22.35,17.52,17.47
43754 ,Diagnostic insertion of stomach tube and aspiration of gastric contents ,N ,F ,55,77,76,77,250.39,40.00,30.92,29.20
43755 ,Diagnostic insertion of stomach tube and multiple aspirations of gastric contents ,N ,F ,12,20,20,20,472.15,64.28,50.39,50.71
43756 ,Diagnostic insertion of small bowel tube and specimen collection using imaging guidance ,N ,F ,12,30,30,30,321.78,51.86,40.66,42.54
43757 ,Diagnostic insertion of small bowel tube and multiple specimen collection using imaging guidance ,N ,F ,14,34,34,34,623.09,74.28,56.76,60.89
43760 ,"Change of stomach feeding, accessed through the skin ",N ,F ,21132,46149,41872,46110,492.43,48.86,37.27,37.80
43760 ,"Change of stomach feeding, accessed through the skin ",N ,O ,2746,10384,7366,10379,760.75,458.79,354.17,386.96
43761 ,Repositioning of stomach feeding tube ,N ,F ,1386,2642,2418,2639,355.93,101.34,78.76,80.94
43761 ,Repositioning of stomach feeding tube ,N ,O ,66,118,91,118,250.18,115.83,87.57,90.72
43770 ,Insertion of adjustable stomach reduction device using an endoscope ,N ,F ,313,1004,1002,1004,4900.62,771.18,598.77,620.98
43771 ,Revision of stomach reduction device using an endoscope ,N ,F ,105,137,132,137,4827.88,973.52,747.33,781.68
43772 ,Removal of stomach reduction device using an endoscope ,N ,F ,126,151,150,151,3192.32,666.76,521.59,535.07
43773 ,Replacement of stomach reduction device using an endoscope ,N ,F ,46,50,50,50,5623.53,954.17,735.89,745.26
43774 ,Removal of stomach reduction device and port beneath the skin using an endoscope ,N ,F ,1305,3009,3003,3005,4453.72,642.89,498.55,507.58
43775 ,Stomach reduction procedure with partial removal of stomach using an endoscope ,N ,F ,2280,16258,16212,16225,5564.37,873.62,675.22,675.76
43775 ,Stomach reduction procedure with partial removal of stomach using an endoscope ,N ,O ,41,54,54,54,4270.21,1011.36,792.80,792.80
43800 ,Repair of muscle of stomach outlet into upper small bowel ,N ,F ,571,652,650,652,2288.06,539.83,420.21,433.91
43810 ,Removal of end portion of stomach with attachment to upper small bowel ,N ,F ,54,55,55,55,2917.60,677.72,523.19,548.30
43820 ,Partial removal of stomach ,N ,F ,1584,1948,1944,1948,3416.20,1010.32,787.52,796.06
43825 ,Partial removal of stomach and severing of vagus nerve ,N ,F ,50,51,51,51,3216.92,1014.46,773.02,826.31
43830 ,"Insertion of stomach feeding tube, open procedure ",N ,F ,3821,6071,6028,6070,1885.96,520.24,404.68,415.83
43832 ,"Creation of stomach feeding tube, open procedure ",N ,F ,431,674,660,674,2476.05,765.91,599.42,592.73
43840 ,"Suture of perforated ulcer, wound, or injury of stomach or upper small bowel ",N ,F ,4423,5914,5815,5877,3485.40,1155.78,900.47,920.42
43843 ,Reduction of size of upper stomach ,N ,F ,15,16,16,16,3387.55,782.76,616.71,589.92
43845 ,Partial removal of stomach ,N ,F ,76,217,217,217,6379.75,1264.15,973.06,1049.55
43846 ,Partial removal of stomach ,N ,F ,130,212,212,212,5590.41,1176.43,913.01,929.90
43847 ,Partial removal of stomach ,N ,F ,14,14,14,14,4559.69,1446.55,1118.53,1103.76
43848 ,"Revision of upper stomach bypass, open procedure ",N ,F ,219,288,288,288,6159.46,1404.23,1082.90,1116.56
43850 ,Revision of attachment of stomach and small bowel ,N ,F ,34,36,35,36,4494.19,1179.77,924.58,930.58
43860 ,Revision of attachment of stomach to small bowel ,N ,F ,577,703,692,703,4640.30,1248.04,966.92,1001.74
43865 ,Revision of attachment of stomach to small bowel ,N ,F ,20,20,20,20,8615.39,1252.97,943.80,955.71
43870 ,Closure of skin opening to stomach ,N ,F ,791,929,917,929,1845.83,572.55,445.09,457.57
43880 ,Closure of abnormal drainage tract from stomach to large bowel ,N ,F ,172,193,181,192,3868.59,1359.98,1057.76,1082.22
43881 ,"Replacement of stimulator electrodes in upper stomach, open procedure ",N ,F ,49,132,131,132,2410.35,477.54,370.29,375.67
43882 ,"Removal of stimulator electrodes in upper stomach, open procedure ",N ,F ,23,25,25,25,1253.32,439.37,344.58,344.58
43886 ,"Revision of skin level port of stomach banding device, open procedure ",N ,F ,52,54,54,54,1343.04,303.68,235.73,243.74
43887 ,"Removal of skin level port of stomach banding device, open procedure ",N ,F ,46,51,51,51,1028.98,210.86,161.30,171.88
43888 ,"Removal and replacement of skin level port of stomach banding device, open procedure ",N ,F ,86,106,105,106,2324.41,385.82,298.09,299.58
43999 ,Stomach procedure ,N ,F ,839,2804,2008,2801,854.32,198.81,152.62,152.71
43999 ,Stomach procedure ,N ,O ,724,12065,6303,12061,375.00,101.99,76.27,76.29
44005 ,Release of intestinal scar tissue ,N ,F ,8186,16927,12967,13031,2172.40,733.46,569.25,584.57
44010 ,Biopsy or foreign body removal in small bowel ,N ,F ,282,382,374,382,1901.74,587.51,460.05,458.16
44015 ,Insertion of feeding tube or catheter into upper small bowel ,N ,F ,1946,3775,3735,3775,769.19,127.17,99.14,100.33
44020 ,"Incision of small bowel for exploration, biopsy, or foreign body removal ",N ,F ,774,840,828,831,2664.24,735.64,573.11,578.03
44021 ,Incision of small bowel for insertion of tube ,N ,F ,385,476,474,475,2435.01,650.92,508.70,524.65
44025 ,Biopsy or foreign body removal in large bowel ,N ,F ,306,319,319,319,2547.75,672.29,525.69,544.06
44050 ,Incisional repair of twisted or herniated small bowel ,N ,F ,2619,3755,3736,3754,2510.45,661.86,514.36,527.23
44055 ,Incisional correction of abnormal rotation of small bowel ,N ,F ,288,336,335,336,3499.16,1286.62,1005.30,1016.16
44100 ,Biopsy of small bowel by capsule or tube ,N ,F ,30,216,216,216,501.47,213.74,167.46,184.45
44110 ,Removal of growth of small or large bowels ,N ,F ,874,1067,1062,1066,2268.90,525.34,409.00,419.03
44111 ,Removal of multiple small or large bowel growths ,N ,F ,146,177,176,177,2846.60,606.88,475.00,472.78
44120 ,Partial removal of small bowel ,N ,F ,13205,31254,30371,31227,3249.66,940.71,733.18,752.41
44120 ,Partial removal of small bowel ,N ,O ,30,33,33,33,2488.88,920.26,721.49,717.96
44121 ,Partial removal of small bowel ,N ,F ,2237,2963,2587,2625,929.16,211.39,164.94,166.35
44125 ,Partial removal of small bowel with creation of drainage tract to skin surface ,N ,F ,1025,1155,1136,1154,3655.13,896.38,698.79,713.98
44126 ,Partial removal of small bowel to correct congenital defect ,N ,F ,45,47,47,47,4747.19,1933.55,1511.10,1586.34
44130 ,Creation of connection between two segments of small bowel ,N ,F ,1836,2348,2269,2281,3286.39,996.57,775.31,789.76
44135 ,Transplantation of small bowel from cadaver donor ,N ,F ,7,14,14,14,19142.64,2986.61,2341.50,2341.50
44139 ,Release of large bowel from spleen and abdominal wall ,N ,F ,7017,12737,12698,12733,417.27,103.46,80.61,82.25
44139 ,Release of large bowel from spleen and abdominal wall ,N ,O ,21,21,21,21,370.60,112.31,83.35,92.42
44140 ,Partial removal of large bowel ,N ,F ,10061,21419,21182,21355,3364.43,1068.76,832.96,859.24
44140 ,Partial removal of large bowel ,N ,O ,37,38,38,38,3291.31,1071.96,811.92,834.31
44141 ,Partial removal of large bowel with creation of opening to the skin ,N ,F ,2438,3122,3098,3120,4265.00,1549.70,1211.06,1240.15
44143 ,Partial removal of large bowel with creation of opening ,N ,F ,7760,13372,13302,13368,4248.46,1420.94,1108.93,1128.25
44143 ,Partial removal of large bowel with creation of opening ,N ,O ,12,12,12,12,3678.57,1327.75,941.70,1098.08
44144 ,Partial removal of large bowel with creation of small or large bowel opening ,N ,F ,2080,2525,2515,2524,4381.69,1488.19,1161.18,1184.16
44145 ,Partial removal of large bowel and reattachment to rectum ,N ,F ,5002,9138,9116,9136,4214.78,1302.91,1013.39,1032.80
44145 ,Partial removal of large bowel and reattachment to rectum ,N ,O ,16,16,16,16,3785.10,1499.17,1175.35,1168.01
44146 ,Partial removal of large bowel and reattachment to rectum and creation of large bowel opening ,N ,F ,1332,1664,1661,1664,5030.66,1728.67,1349.48,1371.03
44147 ,Partial removal of large bowel ,N ,F ,347,581,578,581,4330.75,1413.68,1104.58,1131.74
44150 ,Removal of large bowel with attachment of small bowel to rectum or creation of small bowel opening ,N ,F ,3020,3908,3904,3908,4603.80,1562.97,1215.93,1252.54
44151 ,Removal of large bowel with creation of small bowel opening ,N ,F ,90,97,97,97,5361.32,1782.55,1397.21,1429.91
44155 ,Removal of large bowel and rectum with creation of small bowel opening ,N ,F ,544,623,622,622,6044.64,1725.24,1342.56,1366.96
44156 ,Removal of large bowel and rectum with creation of small bowel opening ,N ,F ,26,33,33,33,5196.28,1940.41,1520.73,1538.73
44157 ,Removal of large bowel and rectum with attachment of small bowel to anus ,N ,F ,94,98,98,98,4873.65,1799.81,1410.48,1449.55
44158 ,Removal of large bowel and rectum with attachment of small bowel to anus ,N ,F ,75,84,84,84,5544.83,1738.46,1341.52,1387.07
44160 ,Partial removal of small and large bowel with attachment of small and large bowel ,N ,F ,8020,16514,16426,16509,3384.20,1004.48,782.31,805.79
44160 ,Partial removal of small and large bowel with attachment of small and large bowel ,N ,O ,21,22,22,22,3299.79,1131.80,887.33,904.55
44180 ,Release of small bowel scar tissue using an endoscope ,N ,F ,5126,8735,8662,8729,2540.75,786.57,608.47,627.26
44180 ,Release of small bowel scar tissue using an endoscope ,N ,O ,14,14,14,14,1599.10,541.65,424.66,475.39
44186 ,Creation of small bowel opening using an endoscope ,N ,F ,1015,1707,1684,1706,2018.97,496.54,385.26,400.70
44187 ,Creation of small bowel opening using an endoscope ,N ,F ,1037,1536,1530,1535,3163.67,699.62,544.92,556.99
44188 ,Creation of large bowel opening using an endoscope ,N ,F ,2392,3401,3388,3400,3330.47,1051.69,818.89,836.86
44202 ,Partial removal of small bowel using an endoscope ,N ,F ,2117,2893,2879,2892,3803.33,1066.57,829.27,848.72
44203 ,Partial removal of small bowel using an endoscope ,N ,F ,138,149,142,142,775.28,205.12,160.83,162.22
44204 ,Partial removal of large bowel using an endoscope ,N ,F ,6285,16587,16527,16540,3845.87,1231.60,958.19,975.16
44204 ,Partial removal of large bowel using an endoscope ,N ,O ,13,14,14,14,3290.66,1101.25,863.38,953.63
44205 ,Partial removal of small and large bowel with attachment of small and large bowel using an endoscope ,N ,F ,5223,14034,14021,14029,3522.98,1092.11,848.96,867.93
44206 ,Partial removal of large bowel with creation of opening using an endoscope ,N ,F ,1405,1867,1862,1865,4406.66,1454.53,1132.01,1152.41
44207 ,Partial removal of large bowel and reattachment to rectum using an endoscope ,N ,F ,4411,11824,11807,11816,4681.85,1426.79,1109.85,1120.70
44208 ,Partial removal of large bowel and reattachment to rectum and creation of large bowel opening using an endoscope ,N ,F ,627,816,811,815,4753.09,1570.34,1223.72,1237.16
44210 ,Removal of large bowel with attachment of small bowel to rectum or creation of small bowel opening using an endoscope ,N ,F ,614,756,754,755,4832.68,1501.77,1163.38,1192.80
44211 ,Removal of large bowel and rectum with attachment of small bowel to anus and creation of small bowel opening using an endoscope ,N ,F ,102,116,116,116,7161.73,1853.24,1439.44,1440.34
44212 ,Removal of large bowel and rectum with creation of small bowel opening using an endoscope ,N ,F ,234,261,261,261,6208.81,1632.66,1261.55,1298.65
44213 ,Partial release of large bowel using an endoscope ,N ,F ,4575,11931,11904,11918,566.19,154.51,120.31,121.87
44227 ,Closure of large or small bowel opening using an endoscope ,N ,F ,1314,1735,1726,1735,4010.46,1275.53,991.39,1002.83
44238 ,Bowel procedure using an endoscope ,N ,F ,878,1165,1139,1147,3319.30,855.10,669.54,670.26
